,filename,position
14667,4388,"[600, 403, 133, 83]"
14668,4388,"[618, 435, 80, 50]"
14669,4388,"[932, 436, 163, 96]"
14670,4388,"[984, 434, 162, 96]"
14671,4388,"[962, 531, 343, 122]"
14672,4389,"[833, 414, 46, 50]"
14673,4390,"[654, 409, 45, 51]"
14674,4390,"[621, 401, 102, 92]"
14675,4390,"[836, 417, 42, 47]"
14676,4390,"[1018, 457, 89, 41]"
14677,4390,"[1011, 441, 144, 92]"
14678,4390,"[996, 473, 156, 111]"
14679,4390,"[968, 538, 233, 133]"
14680,4390,"[641, 434, 54, 55]"
14681,4391,"[835, 418, 42, 46]"
14682,4391,"[1011, 432, 128, 51]"
14683,4391,"[959, 447, 119, 76]"
14684,4391,"[1010, 451, 129, 65]"
14685,4392,"[608, 396, 131, 95]"
14686,4392,"[834, 417, 41, 43]"
14687,4392,"[1003, 429, 154, 98]"
14688,4392,"[1004, 427, 215, 139]"
14689,4393,"[837, 419, 39, 41]"
14690,4393,"[913, 439, 58, 62]"
14691,4393,"[613, 395, 119, 89]"
14692,4393,"[616, 416, 104, 70]"
14693,4393,"[986, 421, 175, 132]"
14694,4394,"[835, 422, 39, 39]"
14695,4394,"[937, 428, 141, 116]"
14696,4394,"[628, 418, 89, 64]"
14697,4395,"[635, 418, 69, 51]"
14698,4395,"[615, 411, 104, 72]"
14699,4395,"[832, 422, 41, 38]"
14700,4395,"[629, 429, 78, 52]"
14701,4395,"[956, 428, 171, 126]"
14702,4396,"[726, 415, 50, 34]"
14703,4396,"[634, 429, 74, 45]"
14704,4396,"[832, 440, 50, 42]"
14705,4396,"[830, 435, 80, 62]"
14706,4396,"[920, 434, 162, 115]"
14707,4396,"[964, 429, 201, 138]"
14708,4396,"[1087, 433, 154, 112]"
14709,4397,"[833, 433, 46, 38]"
14710,4397,"[983, 428, 176, 104]"
14711,4397,"[838, 467, 149, 96]"
14712,4397,"[831, 441, 83, 68]"
14713,4398,"[833, 427, 45, 37]"
14714,4398,"[852, 432, 104, 78]"
14715,4398,"[970, 433, 202, 110]"
14716,4398,"[1009, 427, 195, 94]"
14717,4399,"[970, 440, 192, 114]"
14718,4399,"[1037, 435, 184, 101]"
14719,4400,"[978, 442, 174, 114]"
14720,4400,"[1035, 447, 165, 132]"
14721,4401,"[827, 411, 51, 45]"
14722,4401,"[836, 424, 108, 110]"
14723,4401,"[940, 431, 152, 122]"
14724,4401,"[981, 435, 165, 123]"
14725,4401,"[988, 458, 157, 102]"
14726,4402,"[833, 412, 48, 42]"
14727,4402,"[871, 432, 103, 111]"
14728,4402,"[649, 374, 155, 84]"
14729,4402,"[643, 439, 66, 42]"
14730,4402,"[829, 428, 86, 68]"
14731,4402,"[1023, 457, 80, 32]"
14732,4402,"[984, 454, 155, 101]"
14733,4403,"[1027, 451, 100, 34]"
14734,4403,"[902, 438, 123, 87]"
14735,4404,"[841, 466, 54, 44]"
14736,4404,"[1020, 452, 97, 34]"
14737,4404,"[879, 456, 140, 91]"
14738,4404,"[1004, 458, 126, 89]"
14739,4405,"[626, 399, 100, 88]"
14740,4405,"[836, 461, 57, 48]"
14741,4405,"[835, 454, 82, 68]"
14742,4405,"[861, 448, 109, 83]"
14743,4405,"[995, 443, 133, 80]"
14744,4405,"[644, 437, 69, 50]"
14745,4406,"[633, 401, 73, 65]"
14746,4406,"[610, 393, 114, 90]"
14747,4406,"[839, 437, 48, 45]"
14748,4406,"[844, 454, 116, 69]"
14749,4406,"[898, 453, 172, 125]"
14750,4406,"[642, 437, 57, 46]"
14751,4406,"[829, 456, 66, 52]"
14752,4406,"[825, 445, 115, 86]"
14753,4407,"[831, 443, 81, 67]"
14754,4407,"[901, 452, 155, 79]"
14755,4407,"[895, 449, 190, 144]"
14756,4408,"[944, 461, 165, 106]"
14757,4408,"[889, 479, 159, 118]"
14758,4408,"[1094, 385, 187, 97]"
14759,4409,"[1011, 422, 168, 96]"
14760,4409,"[946, 485, 214, 136]"
14761,4410,"[713, 456, 67, 40]"
14762,4410,"[943, 433, 157, 101]"
14763,4410,"[994, 426, 156, 117]"
14764,4410,"[981, 473, 211, 124]"
14765,4411,"[962, 442, 154, 99]"
14766,4411,"[846, 496, 150, 91]"
14767,4412,"[846, 453, 92, 68]"
14768,4412,"[750, 437, 162, 90]"
14769,4412,"[967, 435, 157, 116]"
14770,4413,"[842, 433, 71, 59]"
14771,4413,"[1017, 418, 95, 84]"
14772,4413,"[1043, 408, 125, 110]"
14773,4413,"[984, 487, 158, 109]"
14774,4414,"[861, 434, 103, 86]"
14775,4414,"[998, 422, 124, 106]"
14776,4415,"[667, 368, 169, 98]"
14777,4415,"[703, 459, 69, 34]"
14778,4415,"[907, 440, 155, 129]"
14779,4416,"[661, 365, 186, 103]"
14780,4416,"[874, 431, 129, 117]"
14781,4416,"[930, 430, 173, 134]"
14782,4416,"[638, 398, 220, 162]"
14783,4416,"[648, 430, 386, 141]"
14784,4417,"[625, 373, 170, 98]"
14785,4417,"[665, 373, 175, 94]"
14786,4417,"[752, 409, 117, 75]"
14787,4417,"[921, 436, 146, 113]"
14788,4417,"[808, 448, 184, 117]"
14789,4418,"[794, 436, 111, 78]"
14790,4418,"[637, 375, 174, 94]"
14791,4418,"[660, 414, 124, 67]"
14792,4418,"[796, 433, 82, 61]"
14793,4418,"[951, 435, 150, 117]"
14794,4418,"[952, 545, 214, 121]"
14795,4419,"[671, 415, 126, 63]"
14796,4419,"[958, 451, 162, 133]"
14797,4420,"[657, 391, 169, 79]"
14798,4420,"[810, 480, 177, 91]"
14799,4421,"[831, 441, 108, 70]"
14800,4421,"[835, 465, 109, 71]"
14801,4421,"[862, 464, 110, 73]"
14802,4421,"[668, 386, 167, 86]"
14803,4421,"[840, 455, 150, 106]"
14804,4421,"[974, 419, 166, 146]"
14805,4422,"[838, 426, 73, 54]"
14806,4422,"[890, 438, 134, 105]"
14807,4422,"[742, 411, 149, 79]"
14808,4422,"[848, 445, 128, 82]"
14809,4422,"[909, 448, 150, 106]"
14810,4422,"[873, 483, 144, 76]"
14811,4423,"[752, 428, 127, 69]"
14812,4423,"[846, 440, 64, 50]"
14813,4423,"[836, 434, 92, 74]"
14814,4423,"[931, 432, 145, 118]"
14815,4423,"[722, 441, 192, 122]"
14816,4423,"[800, 478, 132, 105]"
14817,4424,"[711, 406, 152, 76]"
14818,4424,"[804, 437, 91, 57]"
14819,4424,"[682, 436, 211, 136]"
14820,4424,"[956, 443, 150, 134]"
14821,4425,"[666, 394, 128, 83]"
14822,4425,"[699, 393, 156, 78]"
14823,4425,"[836, 435, 129, 82]"
14824,4425,"[966, 444, 152, 115]"
14825,4425,"[662, 439, 138, 88]"
14826,4426,"[642, 392, 117, 86]"
14827,4426,"[694, 400, 88, 57]"
14828,4426,"[773, 423, 106, 61]"
14829,4426,"[995, 452, 114, 80]"
14830,4426,"[973, 444, 151, 108]"
14831,4426,"[640, 441, 76, 46]"
14832,4427,"[481, 387, 127, 73]"
14833,4427,"[677, 392, 98, 63]"
14834,4427,"[660, 383, 140, 83]"
14835,4427,"[828, 430, 132, 109]"
14836,4428,"[673, 388, 130, 74]"
14837,4428,"[659, 424, 98, 63]"
14838,4428,"[832, 435, 125, 99]"
14839,4429,"[965, 457, 163, 173]"
14840,4430,"[852, 405, 38, 53]"
14841,4431,"[850, 409, 34, 48]"
14842,4431,"[966, 441, 40, 75]"
14843,4431,"[724, 412, 44, 33]"
14844,4431,"[702, 443, 52, 37]"
14845,4432,"[716, 412, 55, 32]"
14846,4432,"[858, 428, 115, 74]"
14847,4432,"[944, 437, 50, 44]"
14848,4432,"[968, 446, 101, 82]"
14849,4433,"[780, 434, 51, 40]"
14850,4433,"[829, 452, 54, 43]"
14851,4433,"[713, 430, 51, 34]"
14852,4433,"[859, 435, 170, 89]"
14853,4433,"[853, 446, 100, 57]"
14854,4434,"[862, 461, 52, 47]"
14855,4434,"[703, 439, 60, 35]"
14856,4434,"[839, 456, 53, 40]"
14857,4434,"[873, 444, 169, 87]"
14858,4434,"[876, 449, 60, 38]"
14859,4434,"[984, 454, 146, 84]"
14860,4435,"[706, 443, 62, 34]"
14861,4435,"[854, 456, 49, 43]"
14862,4435,"[865, 448, 116, 79]"
14863,4435,"[950, 451, 124, 63]"
14864,4435,"[923, 441, 166, 96]"
14865,4436,"[717, 425, 54, 32]"
14866,4436,"[916, 438, 143, 97]"
14867,4436,"[842, 462, 100, 66]"
14868,4437,"[777, 445, 55, 36]"
14869,4437,"[873, 447, 132, 85]"
14870,4437,"[791, 442, 105, 56]"
14871,4437,"[983, 438, 149, 91]"
14872,4437,"[827, 451, 129, 81]"
14873,4438,"[858, 470, 64, 43]"
14874,4438,"[1039, 426, 166, 76]"
14875,4438,"[852, 453, 127, 83]"
14876,4438,"[865, 450, 168, 88]"
14877,4438,"[998, 446, 118, 65]"
14878,4438,"[965, 454, 157, 82]"
14879,4438,"[939, 477, 179, 124]"
14880,4438,"[919, 538, 198, 98]"
14881,4439,"[761, 434, 52, 40]"
14882,4439,"[789, 439, 58, 38]"
14883,4439,"[640, 440, 81, 41]"
14884,4439,"[862, 456, 136, 73]"
14885,4439,"[996, 430, 188, 86]"
14886,4439,"[952, 471, 187, 133]"
14887,4439,"[930, 542, 215, 105]"
14888,4440,"[646, 440, 75, 40]"
14889,4440,"[868, 444, 161, 94]"
14890,4440,"[901, 436, 176, 98]"
14891,4440,"[853, 484, 140, 96]"
14892,4441,"[648, 443, 71, 38]"
14893,4441,"[868, 449, 169, 91]"
14894,4441,"[931, 454, 138, 66]"
14895,4441,"[919, 450, 160, 85]"
14896,4441,"[795, 492, 156, 80]"
14897,4442,"[653, 442, 68, 38]"
14898,4442,"[864, 446, 171, 97]"
14899,4442,"[934, 455, 134, 63]"
14900,4442,"[913, 445, 160, 93]"
14901,4443,"[722, 445, 59, 37]"
14902,4443,"[864, 447, 184, 98]"
14903,4443,"[914, 441, 170, 98]"
14904,4444,"[922, 464, 167, 97]"
14905,4444,"[863, 448, 195, 100]"
14906,4444,"[912, 455, 172, 89]"
14907,4445,"[630, 399, 118, 86]"
14908,4445,"[652, 444, 63, 36]"
14909,4445,"[733, 449, 48, 32]"
14910,4445,"[850, 450, 121, 73]"
14911,4445,"[888, 450, 177, 105]"
14912,4445,"[957, 477, 170, 94]"
14913,4446,"[863, 463, 138, 91]"
14914,4446,"[686, 425, 79, 58]"
14915,4446,"[846, 451, 87, 59]"
14916,4446,"[863, 447, 154, 83]"
14917,4446,"[947, 458, 141, 70]"
14918,4446,"[959, 463, 158, 74]"
14919,4447,"[889, 443, 82, 64]"
14920,4447,"[852, 461, 93, 67]"
14921,4447,"[920, 456, 139, 94]"
14922,4447,"[901, 465, 164, 117]"
14923,4447,"[882, 495, 165, 98]"
14924,4448,"[964, 463, 116, 64]"
14925,4448,"[929, 452, 113, 74]"
14926,4448,"[921, 463, 131, 90]"
14927,4448,"[870, 449, 68, 55]"
14928,4448,"[867, 446, 90, 73]"
14929,4449,"[860, 437, 55, 47]"
14930,4449,"[913, 452, 138, 78]"
14931,4449,"[987, 465, 106, 51]"
14932,4449,"[973, 461, 134, 74]"
14933,4449,"[948, 495, 170, 86]"
14934,4449,"[847, 448, 60, 52]"
14935,4449,"[839, 440, 104, 80]"
14936,4450,"[858, 443, 49, 47]"
14937,4450,"[861, 442, 109, 72]"
14938,4450,"[929, 453, 164, 129]"
14939,4451,"[853, 447, 46, 48]"
14940,4451,"[900, 465, 80, 66]"
14941,4451,"[968, 461, 127, 83]"
14942,4451,"[912, 458, 139, 102]"
14943,4451,"[906, 492, 126, 74]"
14944,4452,"[812, 473, 84, 51]"
14945,4452,"[919, 476, 70, 64]"
14946,4452,"[850, 453, 48, 43]"
14947,4452,"[911, 464, 68, 54]"
14948,4452,"[874, 447, 93, 69]"
14949,4452,"[1001, 465, 89, 38]"
14950,4452,"[969, 457, 134, 84]"
14951,4452,"[1004, 505, 90, 48]"
14952,4452,"[966, 480, 161, 113]"
14953,4452,"[974, 530, 177, 107]"
14954,4453,"[933, 481, 60, 66]"
14955,4453,"[706, 453, 49, 30]"
14956,4453,"[829, 464, 73, 46]"
14957,4453,"[821, 458, 102, 67]"
14958,4453,"[1005, 474, 90, 35]"
14959,4453,"[970, 461, 128, 82]"
14960,4454,"[934, 483, 53, 63]"
14961,4454,"[840, 462, 60, 39]"
14962,4454,"[951, 468, 93, 79]"
14963,4455,"[974, 467, 88, 59]"
14964,4455,"[944, 480, 101, 79]"
14965,4456,"[909, 440, 71, 56]"
14966,4456,"[941, 463, 126, 102]"
14967,4456,"[810, 450, 245, 151]"
14968,4456,"[961, 467, 125, 87]"
14969,4457,"[724, 458, 65, 37]"
14970,4457,"[822, 453, 157, 97]"
14971,4457,"[862, 436, 107, 76]"
14972,4457,"[808, 471, 181, 123]"
14973,4457,"[936, 428, 95, 97]"
14974,4458,"[835, 431, 106, 75]"
14975,4458,"[892, 449, 142, 104]"
14976,4458,"[684, 474, 236, 123]"
14977,4459,"[850, 437, 159, 94]"
14978,4459,"[742, 462, 254, 139]"
14979,4460,"[888, 411, 140, 98]"
14980,4460,"[834, 443, 156, 90]"
14981,4460,"[862, 434, 163, 104]"
14982,4460,"[908, 442, 139, 96]"
14983,4460,"[749, 468, 283, 145]"
14984,4461,"[705, 440, 160, 91]"
14985,4461,"[839, 428, 98, 71]"
14986,4461,"[706, 453, 40, 33]"
14987,4461,"[881, 447, 134, 103]"
14988,4461,"[884, 427, 169, 98]"
14989,4461,"[622, 489, 514, 210]"
14990,4462,"[631, 450, 69, 34]"
14991,4462,"[765, 443, 152, 89]"
14992,4462,"[865, 431, 123, 82]"
14993,4462,"[919, 446, 133, 95]"
14994,4462,"[922, 464, 136, 98]"
14995,4463,"[907, 424, 95, 60]"
14996,4463,"[836, 437, 156, 92]"
14997,4464,"[923, 418, 72, 51]"
14998,4464,"[914, 413, 111, 70]"
14999,4464,"[905, 429, 125, 76]"
15000,4464,"[935, 479, 145, 94]"
15001,4464,"[893, 453, 115, 73]"
15002,4465,"[921, 455, 70, 58]"
15003,4465,"[962, 440, 91, 57]"
15004,4465,"[946, 436, 91, 65]"
15005,4466,"[647, 446, 56, 37]"
15006,4466,"[986, 449, 82, 53]"
15007,4466,"[947, 447, 90, 78]"
15008,4466,"[897, 476, 99, 78]"
15009,4466,"[792, 476, 189, 127]"
15010,4467,"[651, 405, 125, 69]"
15011,4467,"[970, 442, 115, 79]"
15012,4467,"[650, 460, 238, 133]"
15013,4468,"[661, 418, 137, 71]"
15014,4468,"[646, 448, 265, 137]"
15015,4469,"[650, 406, 119, 79]"
15016,4469,"[737, 427, 159, 93]"
15017,4469,"[680, 412, 107, 56]"
15018,4469,"[663, 404, 144, 71]"
15019,4469,"[1018, 464, 74, 43]"
15020,4469,"[966, 448, 128, 90]"
15021,4469,"[643, 427, 472, 252]"
15022,4470,"[648, 410, 82, 59]"
15023,4470,"[667, 394, 139, 75]"
15024,4470,"[1019, 464, 74, 43]"
15025,4470,"[993, 454, 102, 68]"
15026,4470,"[687, 456, 235, 130]"
15027,4471,"[925, 442, 55, 39]"
15028,4471,"[636, 402, 103, 70]"
15029,4471,"[1016, 464, 73, 45]"
15030,4471,"[992, 451, 106, 73]"
15031,4472,"[916, 439, 59, 43]"
15032,4472,"[906, 436, 92, 70]"
15033,4472,"[1019, 465, 70, 42]"
15034,4472,"[946, 443, 104, 67]"
15035,4472,"[936, 468, 111, 73]"
15036,4472,"[833, 458, 53, 44]"
15037,4473,"[829, 421, 121, 60]"
15038,4473,"[834, 456, 47, 46]"
15039,4473,"[895, 432, 96, 77]"
15040,4473,"[937, 460, 118, 88]"
15041,4474,"[738, 426, 47, 42]"
15042,4474,"[828, 414, 84, 54]"
15043,4474,"[832, 422, 106, 96]"
15044,4474,"[857, 423, 137, 90]"
15045,4474,"[738, 395, 155, 77]"
15046,4474,"[967, 446, 161, 105]"
15047,4474,"[1008, 483, 147, 87]"
15048,4475,"[882, 441, 90, 70]"
15049,4475,"[856, 430, 121, 65]"
15050,4475,"[1010, 467, 76, 42]"
15051,4476,"[856, 425, 72, 58]"
15052,4476,"[551, 443, 71, 44]"
15053,4476,"[672, 446, 76, 39]"
15054,4476,"[316, 439, 77, 43]"
15055,4476,"[882, 436, 131, 86]"
15056,4476,"[986, 462, 90, 51]"
15057,4476,"[961, 434, 145, 93]"
15058,4476,"[827, 444, 112, 98]"
15059,4477,"[251, 409, 113, 75]"
15060,4477,"[308, 430, 77, 44]"
15061,4477,"[290, 420, 103, 62]"
15062,4477,"[942, 452, 112, 62]"
15063,4477,"[923, 442, 145, 83]"
15064,4477,"[974, 496, 146, 80]"
15065,4478,"[889, 444, 111, 77]"
15066,4478,"[955, 439, 143, 96]"
15067,4478,"[668, 443, 52, 31]"
15068,4478,"[946, 458, 152, 89]"
15069,4479,"[859, 435, 112, 90]"
15070,4479,"[895, 453, 137, 116]"
15071,4480,"[850, 447, 83, 70]"
15072,4480,"[937, 458, 119, 82]"
15073,4480,"[850, 435, 106, 92]"
15074,4480,"[888, 457, 139, 102]"
15075,4481,"[649, 387, 189, 83]"
15076,4481,"[970, 461, 96, 61]"
15077,4481,"[882, 453, 130, 126]"
15078,4482,"[650, 388, 184, 81]"
15079,4482,"[87, 433, 158, 86]"
15080,4482,"[739, 419, 126, 64]"
15081,4482,"[982, 464, 89, 50]"
15082,4482,"[964, 453, 133, 79]"
15083,4482,"[1062, 459, 128, 79]"
15084,4482,"[929, 473, 156, 146]"
15085,4483,"[654, 389, 187, 82]"
15086,4483,"[735, 424, 124, 59]"
15087,4483,"[965, 466, 81, 47]"
15088,4483,"[818, 430, 138, 61]"
15089,4483,"[973, 451, 114, 74]"
15090,4483,"[950, 478, 141, 122]"
15091,4484,"[664, 388, 181, 82]"
15092,4484,"[963, 459, 109, 63]"
15093,4485,"[19, 398, 120, 93]"
15094,4485,"[959, 454, 124, 68]"
15095,4486,"[931, 465, 142, 87]"
15096,4486,"[956, 452, 136, 75]"
15097,4487,"[918, 473, 146, 91]"
15098,4487,"[942, 455, 152, 88]"
15099,4488,"[936, 463, 152, 86]"
15100,4489,"[29, 427, 125, 108]"
15101,4490,"[17, 435, 92, 92]"
15102,4491,"[907, 447, 128, 190]"
15103,4491,"[454, 481, 117, 94]"
15104,4492,"[914, 476, 92, 125]"
15105,4493,"[926, 466, 139, 143]"
15106,4494,"[880, 442, 91, 95]"
15107,4494,"[931, 432, 191, 115]"
15108,4494,"[831, 454, 57, 59]"
15109,4494,"[812, 435, 94, 91]"
15110,4495,"[880, 440, 133, 101]"
15111,4496,"[721, 409, 40, 39]"
15112,4496,"[826, 412, 47, 53]"
15113,4496,"[858, 434, 109, 101]"
15114,4496,"[920, 432, 144, 108]"
15115,4496,"[861, 442, 95, 87]"
15116,4498,"[866, 422, 154, 114]"
15117,4499,"[869, 420, 179, 126]"
15118,4500,"[874, 427, 186, 113]"
15119,4500,"[878, 449, 191, 122]"
15120,4501,"[926, 447, 135, 78]"
15121,4501,"[886, 460, 176, 107]"
15122,4502,"[867, 462, 111, 75]"
15123,4502,"[932, 458, 113, 60]"
15124,4502,"[955, 457, 109, 58]"
15125,4502,"[916, 482, 153, 97]"
15126,4503,"[907, 439, 84, 58]"
15127,4503,"[905, 457, 131, 75]"
15128,4504,"[79, 446, 130, 35]"
15129,4504,"[914, 433, 142, 129]"
15130,4505,"[68, 432, 132, 50]"
15131,4506,"[52, 414, 146, 70]"
15132,4506,"[0, 398, 45, 90]"
15133,4506,"[47, 416, 128, 69]"
15134,4508,"[939, 467, 95, 43]"
15135,4508,"[927, 444, 132, 80]"
15136,4508,"[1117, 456, 70, 36]"
15137,4509,"[14, 404, 112, 87]"
15138,4509,"[12, 430, 246, 66]"
15139,4510,"[965, 407, 64, 49]"
15140,4510,"[938, 391, 107, 104]"
15141,4510,"[997, 404, 54, 54]"
15142,4510,"[877, 474, 166, 127]"
15143,4511,"[856, 444, 107, 86]"
15144,4511,"[969, 408, 58, 53]"
15145,4511,"[980, 406, 57, 53]"
15146,4511,"[857, 462, 112, 95]"
15147,4511,"[921, 468, 115, 73]"
15148,4511,"[520, 294, 344, 139]"
15149,4512,"[847, 454, 76, 66]"
15150,4512,"[897, 452, 99, 64]"
15151,4513,"[669, 374, 171, 83]"
15152,4513,"[914, 453, 97, 54]"
15153,4513,"[870, 451, 118, 69]"
15154,4513,"[872, 469, 123, 93]"
15155,4514,"[752, 416, 114, 70]"
15156,4514,"[923, 454, 96, 47]"
15157,4514,"[896, 447, 137, 70]"
15158,4514,"[751, 410, 136, 82]"
15159,4514,"[777, 429, 170, 104]"
15160,4515,"[799, 439, 87, 64]"
15161,4515,"[825, 475, 136, 78]"
15162,4515,"[711, 394, 137, 73]"
15163,4515,"[931, 457, 88, 46]"
15164,4515,"[904, 449, 124, 60]"
15165,4515,"[846, 452, 91, 83]"
15166,4516,"[821, 449, 75, 64]"
15167,4516,"[12, 392, 123, 97]"
15168,4516,"[61, 398, 177, 87]"
15169,4516,"[491, 439, 132, 74]"
15170,4516,"[859, 454, 148, 81]"
15171,4517,"[536, 445, 100, 87]"
15172,4517,"[768, 430, 75, 49]"
15173,4517,"[667, 389, 146, 75]"
15174,4517,"[827, 445, 85, 85]"
15175,4517,"[1029, 479, 123, 93]"
15176,4518,"[584, 426, 73, 66]"
15177,4518,"[798, 422, 63, 48]"
15178,4518,"[798, 435, 71, 55]"
15179,4518,"[791, 432, 90, 77]"
15180,4518,"[790, 451, 95, 97]"
15181,4518,"[899, 457, 155, 78]"
15182,4518,"[812, 527, 140, 99]"
15183,4519,"[301, 392, 105, 93]"
15184,4519,"[809, 424, 84, 86]"
15185,4519,"[812, 448, 85, 100]"
15186,4519,"[614, 396, 140, 86]"
15187,4519,"[922, 440, 122, 95]"
15188,4520,"[805, 452, 107, 111]"
15189,4520,"[969, 460, 127, 102]"
15190,4520,"[316, 416, 84, 63]"
15191,4521,"[1014, 422, 85, 79]"
15192,4521,"[1100, 383, 97, 98]"
15193,4521,"[727, 417, 136, 98]"
15194,4521,"[741, 396, 249, 204]"
15195,4522,"[722, 438, 102, 67]"
15196,4522,"[277, 393, 130, 78]"
15197,4522,"[679, 398, 160, 91]"
15198,4523,"[714, 447, 86, 51]"
15199,4523,"[682, 453, 297, 118]"
15200,4524,"[709, 437, 237, 143]"
15201,4524,"[734, 396, 229, 165]"
15202,4525,"[1077, 389, 45, 54]"
15203,4525,"[188, 398, 167, 79]"
15204,4525,"[718, 441, 282, 168]"
15205,4526,"[1091, 391, 41, 60]"
15206,4526,"[198, 400, 115, 66]"
15207,4526,"[176, 399, 145, 78]"
15208,4526,"[688, 412, 216, 123]"
15209,4526,"[933, 452, 175, 89]"
15210,4527,"[173, 393, 137, 81]"
15211,4527,"[670, 396, 191, 103]"
15212,4527,"[766, 438, 134, 85]"
15213,4527,"[560, 434, 89, 56]"
15214,4527,"[794, 429, 165, 102]"
15215,4527,"[1004, 496, 151, 113]"
15216,4528,"[755, 427, 121, 76]"
15217,4528,"[486, 436, 130, 113]"
15218,4528,"[136, 401, 119, 66]"
15219,4528,"[127, 389, 140, 91]"
15220,4528,"[571, 437, 153, 106]"
15221,4529,"[1114, 404, 43, 54]"
15222,4529,"[597, 440, 100, 69]"
15223,4529,"[779, 457, 125, 108]"
15224,4529,"[928, 458, 67, 46]"
15225,4529,"[912, 434, 113, 93]"
15226,4530,"[928, 460, 66, 47]"
15227,4530,"[919, 471, 90, 73]"
15228,4530,"[1075, 447, 90, 83]"
15229,4530,"[921, 452, 83, 68]"
15230,4531,"[904, 472, 109, 84]"
15231,4531,"[801, 420, 117, 60]"
15232,4531,"[929, 465, 69, 44]"
15233,4531,"[917, 456, 96, 66]"
15234,4531,"[829, 461, 69, 47]"
15235,4531,"[871, 531, 141, 92]"
15236,4532,"[870, 469, 93, 66]"
15237,4532,"[912, 462, 112, 82]"
15238,4532,"[901, 500, 127, 90]"
15239,4533,"[850, 468, 84, 56]"
15240,4533,"[898, 469, 83, 54]"
15241,4533,"[883, 457, 120, 77]"
15242,4533,"[872, 475, 143, 84]"
15243,4534,"[870, 450, 122, 85]"
15244,4534,"[875, 409, 193, 160]"
15245,4534,"[839, 458, 67, 59]"
15246,4535,"[880, 443, 128, 94]"
15247,4535,"[851, 452, 87, 73]"
15248,4536,"[677, 444, 36, 32]"
15249,4536,"[871, 439, 149, 95]"
15250,4536,"[891, 464, 145, 98]"
15251,4536,"[896, 466, 220, 112]"
15252,4537,"[857, 449, 97, 76]"
15253,4538,"[849, 444, 102, 81]"
15254,4538,"[867, 447, 122, 79]"
15255,4539,"[890, 451, 86, 65]"
15256,4539,"[866, 446, 124, 78]"
15257,4540,"[909, 453, 91, 54]"
15258,4541,"[710, 451, 59, 32]"
15259,4541,"[841, 454, 62, 40]"
15260,4541,"[902, 452, 116, 65]"
15261,4542,"[839, 453, 55, 40]"
15262,4542,"[914, 457, 101, 54]"
15263,4542,"[866, 454, 100, 60]"
15264,4543,"[834, 441, 52, 36]"
15265,4543,"[842, 450, 50, 41]"
15266,4543,"[859, 446, 112, 68]"
15267,4543,"[928, 447, 149, 74]"
15268,4544,"[845, 444, 50, 44]"
15269,4544,"[891, 456, 96, 54]"
15270,4544,"[860, 465, 102, 61]"
15271,4545,"[841, 436, 44, 39]"
15272,4545,"[841, 445, 51, 51]"
15273,4545,"[833, 442, 78, 66]"
15274,4545,"[907, 456, 89, 48]"
15275,4545,"[866, 447, 96, 67]"
15276,4545,"[734, 445, 44, 36]"
15277,4545,"[872, 485, 152, 94]"
15278,4546,"[915, 455, 83, 49]"
15279,4546,"[867, 443, 105, 71]"
15280,4547,"[917, 457, 71, 46]"
15281,4547,"[903, 449, 100, 69]"
15282,4549,"[834, 427, 44, 31]"
15283,4549,"[836, 447, 63, 63]"
15284,4549,"[915, 450, 91, 62]"
15285,4549,"[458, 465, 885, 314]"
15286,4551,"[764, 413, 100, 55]"
15287,4551,"[837, 440, 55, 46]"
15288,4551,"[884, 445, 59, 39]"
15289,4551,"[916, 451, 102, 70]"
15290,4552,"[793, 419, 73, 45]"
15291,4552,"[802, 434, 77, 55]"
15292,4552,"[793, 422, 94, 74]"
15293,4552,"[901, 446, 90, 67]"
15294,4552,"[722, 403, 124, 70]"
15295,4553,"[812, 419, 58, 43]"
15296,4553,"[804, 426, 84, 74]"
15297,4553,"[900, 446, 106, 86]"
15298,4553,"[1016, 435, 96, 109]"
15299,4553,"[848, 458, 62, 54]"
15300,4553,"[662, 396, 158, 79]"
15301,4553,"[840, 453, 49, 54]"
15302,4554,"[827, 424, 45, 39]"
15303,4554,"[825, 432, 52, 53]"
15304,4554,"[818, 428, 68, 70]"
15305,4554,"[916, 453, 84, 65]"
15306,4554,"[906, 451, 107, 84]"
15307,4554,"[903, 508, 48, 62]"
15308,4555,"[829, 423, 42, 39]"
15309,4555,"[831, 438, 44, 48]"
15310,4555,"[926, 457, 70, 59]"
15311,4555,"[919, 452, 87, 79]"
15312,4555,"[869, 466, 52, 51]"
15313,4555,"[897, 483, 102, 89]"
15314,4555,"[684, 405, 138, 74]"
15315,4556,"[830, 425, 35, 36]"
15316,4556,"[831, 438, 39, 46]"
15317,4556,"[880, 445, 45, 42]"
15318,4556,"[873, 471, 47, 48]"
15319,4556,"[864, 462, 68, 68]"
15320,4557,"[830, 426, 37, 37]"
15321,4557,"[841, 437, 42, 45]"
15322,4557,"[826, 431, 68, 65]"
15323,4557,"[933, 451, 71, 47]"
15324,4557,"[894, 444, 84, 62]"
15325,4557,"[888, 483, 113, 100]"
15326,4559,"[839, 433, 45, 50]"
15327,4559,"[826, 425, 73, 62]"
15328,4559,"[827, 424, 41, 38]"
15329,4559,"[858, 437, 101, 69]"
15330,4560,"[720, 419, 45, 38]"
